order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason,clean_text,area,landmark,parsed_pincode,address_confidence,latitude,longitude,geo_base_confidence,geo_confidence,area_risk_score,is_evening_or_night,hour_sin,hour_cos,is_weekend,area_success_rate,area_cluster,distance_bucket,label_failed
ORD04312,2026-03-19 13:35:00,close to lake 5th cross kengeri bengaluru,Bengaluru,560060.0,C0500,1,2.4,afternoon,delivered,,close to lake 5th cross kengeri bengaluru,kengeri,,,0.65,12.9066,77.4833,0.88,0.78,0.46,0,-0.25881904510252035,-0.9659258262890684,0,0.54,1,very_near,0
ORD04313,2026-03-17 18:15:00,near metro 8th cross bellandur bengaluru,Bengaluru,,C1130,0,16.0,evening,delivered,,near metro 8th cross bellandur bengaluru,bellandur,near metro 8th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,far,0
ORD04314,2026-03-23 18:55:00,near metro 9th cross indiranagar bengaluru,Bengaluru,560038.0,C0900,1,7.7,evening,failed,rescheduled,near metro 9th cross indiranagar bengaluru,indiranagar,near metro 9th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,-1.0,-1.8369701987210297e-16,0,0.8,4,mid,1
ORD04315,2026-03-14 16:45:00,opp school 1th crs electronic city blru,Bengaluru,560100.0,C0045,0,7.0,afternoon,delivered,,opposite school 1th crs electronic city blru,electronic city,opposite school 1th crs,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,1,0.63,2,near,0
ORD04316,2026-03-06 13:35:00,near temple 10th cross marathahalli bengaluru,Bengaluru,560037.0,C1031,1,12.7,night,failed,customer_unavailable,near temple 10th cross marathahalli bengaluru,marathahalli,near temple 10th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,-0.25881904510252035,-0.9659258262890684,0,0.74,3,far,1
ORD04317,2026-03-24 16:15:00,close to lake 12th crs bellandur blru,Bengaluru,560103.0,C0710,2,4.4,afternoon,delivered,,close to lake 12th crs bellandur blru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,0,-0.8660254037844385,-0.5000000000000004,0,0.7,3,near,0
ORD04318,2026-03-06 20:15:00,beside park 3th cross hsr layout bengaluru,Bengaluru,560102.0,C0404,0,15.9,night,delivered,,beside park 3th cross hsr layout bengaluru,hsr layout,beside park 3th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,1,-0.866025403784439,0.49999999999999933,0,0.72,4,far,0
ORD04319,2026-03-17 11:35:00,opp school 7th crs marathahalli,Bengaluru,560037.0,C0380,0,7.2,morning,delivered,,opposite school 7th crs marathahalli,marathahalli,opposite school 7th crs,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.258819045102521,-0.9659258262890682,0,0.74,3,mid,0
ORD04320,2026-03-07 09:35:00,near temple 11th crs whitefield blru,Bengaluru,560066.0,C0851,3,18.7,morning,failed,rescheduled,near temple 11th crs whitefield blru,whitefield,near temple 11th crs,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,0.7071067811865476,-0.7071067811865475,1,0.5900000000000001,3,far,1
ORD04321,2026-03-03 09:05:00,near temple 1th cross indiranagar bengaluru,Bengaluru,560000.0,C0946,0,18.3,evening,delivered,,near temple 1th cross indiranagar bengaluru,indiranagar,near temple 1th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,0.7071067811865476,-0.7071067811865475,0,0.8,4,far,0
ORD04322,2026-03-01 13:45:00,behind mall 1th cross hsr layout bengaluru,Bengaluru,,C0704,0,3.3,afternoon,failed,wrong_address,behind mall 1th cross hsr layout bengaluru,hsr layout,behind mall 1th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.25881904510252035,-0.9659258262890684,1,0.72,4,near,1
ORD04323,2026-03-17 09:15:00,beside park 1th cross hsr layout,Bengaluru,560102.0,C0899,2,7.3,morning,delivered,,beside park 1th cross hsr layout,hsr layout,beside park 1th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.7071067811865476,-0.7071067811865475,0,0.72,4,mid,0
ORD04324,2026-03-10 18:05:00,near temple 5th cross bellandur bengaluru,Bengaluru,560103.0,C1028,0,18.3,evening,delivered,,near temple 5th cross bellandur bengaluru,bellandur,near temple 5th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,far,0
ORD04325,2026-03-25 16:25:00,near metro 12th cross hsr layout bengaluru,Bengaluru,560102.0,C0688,0,7.6,afternoon,delivered,,near metro 12th cross hsr layout bengaluru,hsr layout,near metro 12th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,0,0.72,4,mid,0
ORD04326,2026-03-06 16:55:00,opp school 4th cross whitefield bengaluru,Bengaluru,,C0692,3,12.7,afternoon,failed,wrong_address,opposite school 4th cross whitefield bengaluru,whitefield,opposite school 4th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,-0.8660254037844385,-0.5000000000000004,0,0.5900000000000001,3,far,1
ORD04327,2026-03-18 09:35:00,behind mall 1th cross bellandur bengaluru,Bengaluru,560103.0,C0678,2,4.6,morning,delivered,,behind mall 1th cross bellandur bengaluru,bellandur,behind mall 1th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,0.7071067811865476,-0.7071067811865475,0,0.7,3,near,0
ORD04328,2026-03-04 18:05:00,beside park 6th cross kengeri bengaluru,Bengaluru,,C0946,0,10.0,evening,failed,wrong_address,beside park 6th cross kengeri bengaluru,kengeri,beside park 6th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,0,0.54,1,mid,1
ORD04329,2026-03-04 20:35:00,opp school 12th cross btm layout bengaluru,Bengaluru,,C1026,0,15.8,night,failed,wrong_address,opposite school 12th cross btm layout bengaluru,btm layout,opposite school 12th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-0.866025403784439,0.49999999999999933,0,0.6799999999999999,5,far,1
ORD04330,2026-03-18 18:35:00,beside park 10th crs electronic city blru,Bengaluru,560100.0,C0956,3,13.4,night,failed,rescheduled,beside park 10th crs electronic city blru,electronic city,beside park 10th crs,,0.8,12.8452,77.6602,0.88,0.78,0.37,1,-1.0,-1.8369701987210297e-16,0,0.63,2,far,1
ORD04331,2026-03-15 09:55:00,near metro 5th cross electronic city bengaluru,Bengaluru,560100.0,C0849,1,5.9,morning,delivered,,near metro 5th cross electronic city bengaluru,electronic city,near metro 5th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,1,0.63,2,near,0
ORD04332,2026-03-04 18:25:00,opp school 4th cross whitefield bengaluru,Bengaluru,560066.0,C0163,2,3.0,evening,delivered,,opposite school 4th cross whitefield bengaluru,whitefield,opposite school 4th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,1,-1.0,-1.8369701987210297e-16,0,0.5900000000000001,3,very_near,0
ORD04333,2026-03-19 13:15:00,beside park 2th cross electronic city bengaluru,Bengaluru,560100.0,C0843,2,4.0,afternoon,delivered,,beside park 2th cross electronic city bengaluru,electronic city,beside park 2th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.25881904510252035,-0.9659258262890684,0,0.63,2,near,0
ORD04334,2026-03-02 16:05:00,close to lake 8th cross hsr layout,Bengaluru,560102.0,C0945,0,16.6,morning,delivered,,close to lake 8th cross hsr layout,hsr layout,,,0.65,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,0,0.72,4,far,0
ORD04335,2026-03-06 20:45:00,beside park 3th cross kengeri bengaluru ???,Bengaluru,560060.0,C0011,0,11.9,night,delivered,,beside park 3th cross kengeri bengaluru,kengeri,beside park 3th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-0.866025403784439,0.49999999999999933,0,0.54,1,mid,0
ORD04336,2026-03-11 11:55:00,near temple 7th cross marathahalli,Bengaluru,560037.0,C0745,0,8.3,evening,failed,rescheduled,near temple 7th cross marathahalli,marathahalli,near temple 7th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,0.258819045102521,-0.9659258262890682,0,0.74,3,mid,1
ORD04337,2026-03-25 18:45:00,close to lake 1th cross indiranagar bengaluru ???,Bengaluru,,C0248,1,9.7,evening,delivered,,close to lake 1th cross indiranagar bengaluru,indiranagar,,,0.65,12.9719,77.6412,0.88,0.78,0.2,1,-1.0,-1.8369701987210297e-16,0,0.8,4,mid,0
ORD04338,2026-03-16 20:05:00,opp school 1th cross marathahalli,Bengaluru,560037.0,C0399,0,19.0,night,delivered,,opposite school 1th cross marathahalli,marathahalli,opposite school 1th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,-0.866025403784439,0.49999999999999933,0,0.74,3,far,0
ORD04339,2026-03-19 09:55:00,near temple 5th cross btm layout bengaluru,Bengaluru,560076.0,C0169,0,17.1,morning,failed,customer_unavailable,near temple 5th cross btm layout bengaluru,btm layout,near temple 5th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,0.7071067811865476,-0.7071067811865475,0,0.6799999999999999,5,far,1
ORD04340,2026-03-23 20:25:00,opp school 8th crs jp nagar blru,Bengaluru,560078.0,C0992,1,17.2,night,failed,rescheduled,opposite school 8th crs jp nagar blru,jp nagar,opposite school 8th crs,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,far,1
ORD04341,2026-03-17 18:15:00,close to lake 2th cross kengeri bengaluru,Bengaluru,,C0099,1,16.7,evening,delivered,,close to lake 2th cross kengeri bengaluru,kengeri,,,0.65,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,0,0.54,1,far,0
ORD04342,2026-03-25 20:55:00,beside park 2th cross jp nagar bengaluru,Bengaluru,560078.0,C0919,1,7.9,night,delivered,,beside park 2th cross jp nagar bengaluru,jp nagar,beside park 2th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,mid,0
ORD04343,2026-03-26 13:05:00,close to lake 11th cross indiranagar bengaluru,Bengaluru,560038.0,C0432,0,7.5,night,delivered,,close to lake 11th cross indiranagar bengaluru,indiranagar,,,0.65,12.9719,77.6412,0.88,0.78,0.2,1,-0.25881904510252035,-0.9659258262890684,0,0.8,4,mid,0
ORD04344,2026-03-04 20:25:00,near metro 4th crs hsr layout blru,Bengaluru,560102.0,C0121,3,19.9,night,failed,pincode_mismatch,near metro 4th crs hsr layout blru,hsr layout,near metro 4th crs,,0.8,12.9116,77.6474,0.88,0.78,0.28,1,-0.866025403784439,0.49999999999999933,0,0.72,4,far,1
ORD04345,2026-03-14 20:35:00,near metro 9th cross whitefield bengaluru,Bengaluru,560066.0,C0045,1,8.8,night,delivered,,near metro 9th cross whitefield bengaluru,whitefield,near metro 9th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,1,-0.866025403784439,0.49999999999999933,1,0.5900000000000001,3,mid,0
ORD04346,2026-03-23 09:55:00,behind mall 9th cross marathahalli bengaluru,Bengaluru,560037.0,C1097,0,7.8,morning,delivered,,behind mall 9th cross marathahalli bengaluru,marathahalli,behind mall 9th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.7071067811865476,-0.7071067811865475,0,0.74,3,mid,0
ORD04347,2026-03-02 16:25:00,behind mall 1th cross indiranagar bengaluru,Bengaluru,560038.0,C0641,4,6.1,afternoon,delivered,,behind mall 1th cross indiranagar bengaluru,indiranagar,behind mall 1th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.8660254037844385,-0.5000000000000004,0,0.8,4,near,0
ORD04348,2026-03-02 18:05:00,close to lake 4th cross bellandur bengaluru,Bengaluru,560103.0,C1040,1,10.3,evening,delivered,,close to lake 4th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,mid,0
ORD04349,2026-03-25 18:35:00,close to lake 11th cross hsr layout bengaluru,Bengaluru,560102.0,C0251,0,1.2,evening,failed,customer_unavailable,close to lake 11th cross hsr layout bengaluru,hsr layout,,,0.65,12.9116,77.6474,0.88,0.78,0.28,1,-1.0,-1.8369701987210297e-16,0,0.72,4,very_near,1
ORD04350,2026-03-06 18:45:00,beside park 2th cross marathahalli bengaluru,Bengaluru,560037.0,C1013,1,3.6,evening,delivered,,beside park 2th cross marathahalli bengaluru,marathahalli,beside park 2th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,-1.0,-1.8369701987210297e-16,0,0.74,3,near,0
ORD04351,2026-03-13 20:55:00,behind mall 6th cross jp nagar bengaluru,Bengaluru,560078.0,C0218,0,14.6,afternoon,delivered,,behind mall 6th cross jp nagar bengaluru,jp nagar,behind mall 6th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.866025403784439,0.49999999999999933,0,0.65,0,far,0
ORD04352,2026-03-11 11:35:00,beside park 7th cross kengeri bengaluru,Bengaluru,560000.0,C1110,3,3.2,morning,delivered,,beside park 7th cross kengeri bengaluru,kengeri,beside park 7th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,0.258819045102521,-0.9659258262890682,0,0.54,1,near,0
ORD04353,2026-03-06 09:25:00,beside park 5th cross jayanagar bengaluru,Bengaluru,560011.0,C1016,2,12.0,morning,delivered,,beside park 5th cross jayanagar bengaluru,jayanagar,beside park 5th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.7071067811865476,-0.7071067811865475,0,0.8200000000000001,3,mid,0
ORD04354,2026-03-23 11:05:00,behind mall 2th cross hsr layout bengaluru,Bengaluru,560102.0,C0279,1,14.8,morning,delivered,,behind mall 2th cross hsr layout bengaluru,hsr layout,behind mall 2th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.258819045102521,-0.9659258262890682,0,0.72,4,far,0
ORD04355,2026-03-03 20:15:00,opp school 10th cross hsr layout bengaluru,Bengaluru,560102.0,C0328,1,5.7,night,delivered,,opposite school 10th cross hsr layout bengaluru,hsr layout,opposite school 10th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,1,-0.866025403784439,0.49999999999999933,0,0.72,4,near,0
ORD04356,2026-03-16 16:35:00,close to lake 2th cross bellandur bengaluru,Bengaluru,,C0387,0,1.3,afternoon,delivered,,close to lake 2th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,0,-0.8660254037844385,-0.5000000000000004,0,0.7,3,very_near,0
ORD04357,2026-03-25 16:45:00,opp school 7th cross marathahalli bengaluru,Bengaluru,560037.0,C0594,0,12.6,afternoon,delivered,,opposite school 7th cross marathahalli bengaluru,marathahalli,opposite school 7th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.8660254037844385,-0.5000000000000004,0,0.74,3,far,0
ORD04358,2026-03-19 16:05:00,near metro 5th cross electronic city bengaluru,Bengaluru,560100.0,C0142,4,7.9,afternoon,failed,customer_unavailable,near metro 5th cross electronic city bengaluru,electronic city,near metro 5th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,0,0.63,2,mid,1
ORD04359,2026-03-16 09:35:00,behind mall 5th cross kengeri bengaluru,Bengaluru,560060.0,C0437,0,19.7,morning,delivered,,behind mall 5th cross kengeri bengaluru,kengeri,behind mall 5th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,0.7071067811865476,-0.7071067811865475,0,0.54,1,far,0
ORD04360,2026-03-02 13:35:00,behind mall 12th cross indiranagar bengaluru,Bengaluru,560038.0,C0102,0,12.1,afternoon,failed,wrong_address,behind mall 12th cross indiranagar bengaluru,indiranagar,behind mall 12th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.25881904510252035,-0.9659258262890684,0,0.8,4,far,1
ORD04361,2026-03-13 11:05:00,opp school 10th cross jp nagar bengaluru,Bengaluru,560078.0,C0656,1,8.2,morning,delivered,,opposite school 10th cross jp nagar bengaluru,jp nagar,opposite school 10th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,mid,0
ORD04362,2026-03-19 11:45:00,near metro 10th crs whitefield blru,Bengaluru,560066.0,C0635,0,2.9,morning,delivered,,near metro 10th crs whitefield blru,whitefield,near metro 10th crs,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,0.258819045102521,-0.9659258262890682,0,0.5900000000000001,3,very_near,0
ORD04363,2026-03-14 11:25:00,near metro 1th cross kengeri bengaluru,Bengaluru,560060.0,C0037,2,17.8,morning,failed,out_of_zone,near metro 1th cross kengeri bengaluru,kengeri,near metro 1th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,0.258819045102521,-0.9659258262890682,1,0.54,1,far,1
ORD04364,2026-03-07 16:45:00,beside park 4th cross hsr layout,Bengaluru,560000.0,C1152,0,5.5,afternoon,failed,rescheduled,beside park 4th cross hsr layout,hsr layout,beside park 4th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,1,0.72,4,near,1
ORD04365,2026-03-05 18:15:00,near metro 9th cross btm layout bengaluru,Bengaluru,560076.0,C0975,0,6.8,evening,delivered,,near metro 9th cross btm layout bengaluru,btm layout,near metro 9th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-1.0,-1.8369701987210297e-16,0,0.6799999999999999,5,near,0
ORD04366,2026-03-02 11:25:00,close to lake 4th cross electronic city bengaluru,Bengaluru,560100.0,C0967,0,9.6,morning,delivered,,close to lake 4th cross electronic city bengaluru,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,0,0.258819045102521,-0.9659258262890682,0,0.63,2,mid,0
ORD04367,2026-03-27 09:05:00,opp school 11th cross jp nagar bengaluru,Bengaluru,560078.0,C0316,0,4.7,morning,delivered,,opposite school 11th cross jp nagar bengaluru,jp nagar,opposite school 11th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.7071067811865476,-0.7071067811865475,0,0.65,0,near,0
ORD04368,2026-03-04 18:55:00,near temple 1th cross whitefield bengaluru,Bengaluru,560066.0,C1099,0,11.5,evening,delivered,,near temple 1th cross whitefield bengaluru,whitefield,near temple 1th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,1,-1.0,-1.8369701987210297e-16,0,0.5900000000000001,3,mid,0
ORD04369,2026-03-08 11:15:00,beside park 8th cross jayanagar bengaluru,Bengaluru,560011.0,C0986,0,19.2,morning,failed,customer_unavailable,beside park 8th cross jayanagar bengaluru,jayanagar,beside park 8th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,1,0.8200000000000001,3,far,1
ORD04370,2026-03-10 11:35:00,close to lake 4th crs indiranagar blru,Bengaluru,560038.0,C0445,0,17.4,morning,delivered,,close to lake 4th crs indiranagar blru,indiranagar,,,0.65,12.9719,77.6412,0.88,0.78,0.2,0,0.258819045102521,-0.9659258262890682,0,0.8,4,far,0
ORD04371,2026-03-22 11:15:00,behind mall 9th cross indiranagar bengaluru,Bengaluru,560038.0,C0935,0,10.5,morning,failed,customer_unavailable,behind mall 9th cross indiranagar bengaluru,indiranagar,behind mall 9th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.258819045102521,-0.9659258262890682,1,0.8,4,mid,1
ORD04372,2026-03-26 18:45:00,near metro 12th cross btm layout bengaluru,Bengaluru,560076.0,C0292,0,16.1,evening,delivered,,near metro 12th cross btm layout bengaluru,btm layout,near metro 12th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-1.0,-1.8369701987210297e-16,0,0.6799999999999999,5,far,0
ORD04373,2026-03-20 09:15:00,near metro 12th cross jayanagar bengaluru,Bengaluru,560011.0,C1004,0,16.4,morning,failed,rescheduled,near metro 12th cross jayanagar bengaluru,jayanagar,near metro 12th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.7071067811865476,-0.7071067811865475,0,0.8200000000000001,3,far,1
ORD04374,2026-03-27 18:05:00,near temple 5th cross bellandur bengaluru,Bengaluru,560103.0,C0582,1,8.7,afternoon,delivered,,near temple 5th cross bellandur bengaluru,bellandur,near temple 5th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,-1.0,-1.8369701987210297e-16,0,0.7,3,mid,0
ORD04375,2026-03-05 20:25:00,beside park 9th cross jayanagar bengaluru,Bengaluru,560011.0,C1092,1,13.3,night,delivered,,beside park 9th cross jayanagar bengaluru,jayanagar,beside park 9th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,1,-0.866025403784439,0.49999999999999933,0,0.8200000000000001,3,far,0
ORD04376,2026-03-22 11:35:00,opp school 8th cross whitefield bengaluru,Bengaluru,560066.0,C0157,4,9.5,morning,failed,wrong_address,opposite school 8th cross whitefield bengaluru,whitefield,opposite school 8th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,0.258819045102521,-0.9659258262890682,1,0.5900000000000001,3,mid,1
ORD04377,2026-03-04 13:15:00,near metro 7th cross marathahalli bengaluru,Bengaluru,560037.0,C0220,3,5.8,afternoon,delivered,,near metro 7th cross marathahalli bengaluru,marathahalli,near metro 7th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.25881904510252035,-0.9659258262890684,0,0.74,3,near,0
ORD04378,2026-03-20 09:25:00,opp school 6th cross jp nagar bengaluru,Bengaluru,560078.0,C0036,1,5.2,morning,delivered,,opposite school 6th cross jp nagar bengaluru,jp nagar,opposite school 6th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.7071067811865476,-0.7071067811865475,0,0.65,0,near,0
ORD04379,2026-03-25 11:25:00,behind mall 2th crs hsr layout blru,Bengaluru,560102.0,C0049,0,15.7,morning,delivered,,behind mall 2th crs hsr layout blru,hsr layout,behind mall 2th crs,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.258819045102521,-0.9659258262890682,0,0.72,4,far,0
ORD04380,2026-03-03 11:05:00,opp school 11th cross indiranagar bengaluru,Bengaluru,560038.0,C0807,1,19.3,morning,delivered,,opposite school 11th cross indiranagar bengaluru,indiranagar,opposite school 11th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.258819045102521,-0.9659258262890682,0,0.8,4,far,0
ORD04381,2026-03-21 20:55:00,beside park 5th cross kengeri bengaluru,Bengaluru,560000.0,C1044,0,15.3,night,delivered,,beside park 5th cross kengeri bengaluru,kengeri,beside park 5th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-0.866025403784439,0.49999999999999933,1,0.54,1,far,0
ORD04382,2026-03-18 13:35:00,near temple 2th cross jp nagar bengaluru,Bengaluru,560078.0,C0426,1,12.9,afternoon,delivered,,near temple 2th cross jp nagar bengaluru,jp nagar,near temple 2th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.25881904510252035,-0.9659258262890684,0,0.65,0,far,0
ORD04383,2026-03-01 11:25:00,close to lake 7th cross kengeri bengaluru,Bengaluru,560060.0,C0258,0,18.7,morning,failed,wrong_address,close to lake 7th cross kengeri bengaluru,kengeri,,,0.65,12.9066,77.4833,0.88,0.78,0.46,0,0.258819045102521,-0.9659258262890682,1,0.54,1,far,1
ORD04384,2026-03-25 11:55:00,close to lake 7th cross hsr layout bengaluru,Bengaluru,560102.0,C1143,2,15.8,night,failed,out_of_zone,close to lake 7th cross hsr layout bengaluru,hsr layout,,,0.65,12.9116,77.6474,0.88,0.78,0.28,1,0.258819045102521,-0.9659258262890682,0,0.72,4,far,1
ORD04385,2026-03-25 13:55:00,close to lake 11th cross marathahalli bengaluru,Bengaluru,560037.0,C0302,0,2.8,afternoon,delivered,,close to lake 11th cross marathahalli bengaluru,marathahalli,,,0.65,12.9591,77.6974,0.88,0.78,0.26,0,-0.25881904510252035,-0.9659258262890684,0,0.74,3,very_near,0
ORD04386,2026-03-25 18:35:00,near temple 9th crs whitefield blru ???,Bengaluru,560066.0,C0853,3,10.0,evening,failed,wrong_address,near temple 9th crs whitefield blru,whitefield,near temple 9th crs,,0.8,12.9698,77.7499,0.88,0.78,0.41,1,-1.0,-1.8369701987210297e-16,0,0.5900000000000001,3,mid,1
ORD04387,2026-03-25 18:45:00,opp school 12th cross btm layout bengaluru,Bengaluru,560076.0,C0044,0,18.8,evening,delivered,,opposite school 12th cross btm layout bengaluru,btm layout,opposite school 12th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-1.0,-1.8369701987210297e-16,0,0.6799999999999999,5,far,0
ORD04388,2026-03-17 11:45:00,near temple 5th cross electronic city bengaluru,Bengaluru,560100.0,C0297,1,5.2,morning,delivered,,near temple 5th cross electronic city bengaluru,electronic city,near temple 5th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.258819045102521,-0.9659258262890682,0,0.63,2,near,0
ORD04389,2026-03-04 20:35:00,opp school 12th cross whitefield bengaluru,Bengaluru,560066.0,C1089,2,1.4,night,failed,customer_unavailable,opposite school 12th cross whitefield bengaluru,whitefield,opposite school 12th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,1,-0.866025403784439,0.49999999999999933,0,0.5900000000000001,3,very_near,1
ORD04390,2026-03-27 11:55:00,beside park 1th cross hsr layout bengaluru,Bengaluru,,C0988,0,19.4,morning,failed,wrong_address,beside park 1th cross hsr layout bengaluru,hsr layout,beside park 1th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.258819045102521,-0.9659258262890682,0,0.72,4,far,1
ORD04391,2026-03-05 20:55:00,beside park 7th cross jayanagar bengaluru,Bengaluru,560011.0,C0635,1,13.8,night,failed,rescheduled,beside park 7th cross jayanagar bengaluru,jayanagar,beside park 7th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,1,-0.866025403784439,0.49999999999999933,0,0.8200000000000001,3,far,1
ORD04392,2026-03-24 09:45:00,beside park 6th cross whitefield bengaluru,Bengaluru,560066.0,C0987,3,13.0,morning,failed,customer_unavailable,beside park 6th cross whitefield bengaluru,whitefield,beside park 6th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,0.7071067811865476,-0.7071067811865475,0,0.5900000000000001,3,far,1
ORD04393,2026-03-13 09:35:00,behind mall 1th cross electronic city bengaluru,Bengaluru,560100.0,C0532,0,16.6,morning,delivered,,behind mall 1th cross electronic city bengaluru,electronic city,behind mall 1th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,0,0.63,2,far,0
ORD04394,2026-03-16 11:05:00,opp school 7th crs kengeri blru,Bengaluru,560060.0,C1050,2,19.0,morning,delivered,,opposite school 7th crs kengeri blru,kengeri,opposite school 7th crs,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,0.258819045102521,-0.9659258262890682,0,0.54,1,far,0
ORD04395,2026-03-13 20:55:00,close to lake 6th cross jp nagar bengaluru,Bengaluru,560078.0,C0244,0,10.2,night,delivered,,close to lake 6th cross jp nagar bengaluru,jp nagar,,,0.65,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,mid,0
ORD04396,2026-03-27 09:05:00,behind mall 8th cross jp nagar bengaluru,Bengaluru,560078.0,C0476,1,11.6,morning,delivered,,behind mall 8th cross jp nagar bengaluru,jp nagar,behind mall 8th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.7071067811865476,-0.7071067811865475,0,0.65,0,mid,0
